"2014-07-04 18:54:31",EventLogger,log_opened,"Log opened upon Event Logger startup."
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000760,"1100|28|c|3"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000762,"1100|24|c|3"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000773,"1200|25"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000779,"1200|3"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000785,"1200|6"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000791,"1200|5"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000797,"1200|7"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000803,"1200|26"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000809,"1200|9"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000815,"1200|10"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000821,"1200|11"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000827,"1200|12"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000833,"1200|14|m|3"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000835,"1200|13"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000841,"1200|27"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000847,"1200|17|m|1"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000849,"1200|18|m|4"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000851,"1200|19"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000857,"1200|20"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000863,"1200|21|m|3"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000865,"1200|23"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000871,"1200|24|m|3"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000873,"1200|1"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000879,"1200|16"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000885,"1200|28"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000900,"1300|30"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000906,"1300|29"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000912,"1300|31"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000918,"1300|2"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000924,"1300|32"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000930,"1300|4"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000936,"1300|5"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000942,"1300|6"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000948,"1300|7"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000954,"1300|8"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000960,"1300|9"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000966,"1300|10|c|1"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000968,"1300|11"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000974,"1300|14"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000980,"1300|13"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000986,"1300|15"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401000992,"1300|33|c|1"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401000994,"1300|18"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401001000,"1300|19|c|2"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401001002,"1300|20"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401001008,"1300|21"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401001014,"1300|23"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401001020,"1300|24"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401001026,"1300|25"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401001032,"1300|26|m|3"
"2014-07-04 18:54:47","AIR:401000000","building-toon",401001034,"1300|34"
"2014-07-04 18:54:47","AIR:401000000","building-cog",401001040,"1300|28|c|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001091,"5000|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001117,"5100|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001123,"5100|1"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001129,"5100|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001135,"5100|5"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001141,"5100|4"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001147,"5100|6"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001153,"5100|7"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001159,"5100|8"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001165,"5100|9"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001171,"5100|11|s|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001173,"5100|10"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001179,"5100|26|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001181,"5100|13|s|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001183,"5100|15"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001189,"5100|25|s|1"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001191,"5100|16"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001197,"5100|17|s|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001199,"5100|18"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001205,"5100|19"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001211,"5100|20|l|1"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001213,"5100|21"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001219,"5100|22|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001221,"5100|23"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001227,"5100|24"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001242,"5200|25|l|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001244,"5200|26"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001250,"5200|27|l|1"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001252,"5200|1"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001258,"5200|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001264,"5200|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001270,"5200|4"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001276,"5200|5"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001282,"5200|6"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001288,"5200|7"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001294,"5200|9"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001300,"5200|11|l|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001302,"5200|12"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001308,"5200|13"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001314,"5200|14|c|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001316,"5200|15"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001322,"5200|16|l|3"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001324,"5200|17|l|4"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001326,"5200|18"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001332,"5200|19|l|2"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001334,"5200|20"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001340,"5200|21"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001346,"5200|8"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001352,"5200|10"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001367,"5300|33|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001369,"5300|35"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001375,"5300|36"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001381,"5300|15|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001383,"5300|17"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001389,"5300|27|s|2"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001391,"5300|28|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001393,"5300|9"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001399,"5300|30|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001401,"5300|19"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001407,"5300|21"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001413,"5300|5"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001419,"5300|11|s|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001421,"5300|10"
"2014-07-04 18:54:51","AIR:401000000","building-cog",401001427,"5300|26|c|3"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001429,"5300|37"
"2014-07-04 18:54:51","AIR:401000000","building-toon",401001435,"5300|4"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001490,"4000|6"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001516,"4100|3"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001522,"4100|4"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001528,"4100|6"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001534,"4100|7"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001540,"4100|45"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001546,"4100|14"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001552,"4100|17"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001558,"4100|18"
"2014-07-04 18:54:55","AIR:401000000","building-cog",401001564,"4100|19|m|1"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001566,"4100|22"
"2014-07-04 18:54:55","AIR:401000000","building-cog",401001572,"4100|23|s|2"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001574,"4100|26"
"2014-07-04 18:54:55","AIR:401000000","building-cog",401001580,"4100|48|m|3"
"2014-07-04 18:54:55","AIR:401000000","building-cog",401001582,"4100|28|s|2"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001584,"4100|31"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001590,"4100|32"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001596,"4100|58"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001602,"4100|49"
"2014-07-04 18:54:55","AIR:401000000","building-cog",401001607,"4100|35|s|3"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001609,"4100|52"
"2014-07-04 18:54:55","AIR:401000000","building-cog",401001615,"4100|37|s|1"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001617,"4100|42"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001623,"4100|41"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001629,"4100|5"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001635,"4100|12"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001641,"4100|10"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001647,"4100|9"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001653,"4100|11"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001659,"4100|55"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001665,"4100|15"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001671,"4100|46"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001676,"4100|54"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001682,"4100|57"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001688,"4100|25"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001694,"4100|56"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001699,"4100|29"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001705,"4100|30"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001711,"4100|53"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001716,"4100|38"
"2014-07-04 18:54:55","AIR:401000000","building-toon",401001722,"4100|39"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001737,"4200|1"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001743,"4200|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001749,"4200|2"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001755,"4200|4"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001761,"4200|5"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001767,"4200|32"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001773,"4200|10|m|4"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001775,"4200|13"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001781,"4200|38"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001787,"4200|37"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001793,"4200|23"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001799,"4200|24"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001805,"4200|27"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001811,"4200|29|s|1"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001813,"4200|30"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001819,"4200|31"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001825,"4200|9"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001831,"4200|7"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001837,"4200|12|m|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001839,"4200|36"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001845,"4200|34"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001850,"4200|16"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001856,"4200|19"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001862,"4200|20"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001868,"4200|22|m|3"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001870,"4200|35|m|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001872,"4200|25"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001878,"4200|28|m|2"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001880,"4200|33"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001885,"4200|18"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001891,"4200|17"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001906,"4300|1"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001912,"4300|3"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401001918,"4300|20|c|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001920,"4300|4"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001926,"4300|7"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001932,"4300|21"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001938,"4300|27"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001944,"4300|28"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001950,"4300|9"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001956,"4300|12"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001961,"4300|17"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001967,"4300|19"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001973,"4300|29"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001979,"4300|35"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001985,"4300|36"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001991,"4300|41"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401001997,"4300|68"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002002,"4300|38"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401002008,"4300|40|l|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002010,"4300|42"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002016,"4300|49"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401002021,"4300|48|l|3"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401002023,"4300|53|c|4"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002025,"4300|50"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002031,"4300|52"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401002037,"4300|54|c|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002039,"4300|55"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002045,"4300|56"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002050,"4300|72"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002056,"4300|70"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002062,"4300|62"
"2014-07-04 18:54:56","AIR:401000000","building-cog",401002068,"4300|67|c|3"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002070,"4300|71"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002076,"4300|43"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002081,"4300|44"
"2014-07-04 18:54:56","AIR:401000000","building-toon",401002087,"4300|45"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002141,"3000|9"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002167,"3100|1"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002173,"3100|2"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002179,"3100|5"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002184,"3100|7"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002190,"3100|8"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002196,"3100|50"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002202,"3100|11"
"2014-07-04 18:55:00","AIR:401000000","building-cog",401002208,"3100|10|c|4"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002210,"3100|12"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002216,"3100|13"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002222,"3100|14"
"2014-07-04 18:55:00","AIR:401000000","building-cog",401002228,"3100|15|l|2"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002230,"3100|51"
"2014-07-04 18:55:00","AIR:401000000","building-cog",401002236,"3100|17|c|4"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002238,"3100|18"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002244,"3100|21"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002250,"3100|22"
"2014-07-04 18:55:00","AIR:401000000","building-cog",401002255,"3100|23|c|4"
"2014-07-04 18:55:00","AIR:401000000","building-cog",401002257,"3100|24|c|2"
"2014-07-04 18:55:00","AIR:401000000","building-toon",401002259,"3100|25"
